facility_type,facility_name,latitude,longitude,facility_count,source_name,source_key
STREET_LIGHT,자양1동357,37.5329902,127.0782576,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동357
STREET_LIGHT,자양1동488,37.5329902,127.082331,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동488
STREET_LIGHT,영동대교북단-17,37.532991,127.059658,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,영동대교북단-17
STREET_LIGHT,성수대교남단_04-182,37.532992,127.033057,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_04-182
STREET_LIGHT,올_47-44,37.532992,127.033827,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_47-44
STREET_LIGHT,잠실철교북단-28,37.532996,127.096127,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,잠실철교북단-28
STREET_LIGHT,동호대교남단_01-56,37.533,127.023676,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,동호대교남단_01-56
STREET_LIGHT,원효대교북단_교량-114,37.533008,126.95648,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,원효대교북단_교량-114
STREET_LIGHT,동호대교남단_01-03,37.533009,127.024977,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,동호대교남단_01-03
STREET_LIGHT,자양1동557,37.5330097,127.0817012,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동557
STREET_LIGHT,올_48-19,37.533012,127.034164,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_48-19
STREET_LIGHT,영동대교북단-16,37.533012,127.05938,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,영동대교북단-16
STREET_LIGHT,올_18-35,37.533016,126.90939,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_18-35
STREET_LIGHT,성수대교남단_04-165,37.533017,127.036742,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_04-165
STREET_LIGHT,자양2동033,37.5330175,127.0861876,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양2동033
STREET_LIGHT,강_34-31,37.533019,127.013873,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_34-31
STREET_LIGHT,자양1동372,37.53302,127.0796589,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동372
STREET_LIGHT,올_18-09,37.533022,126.909069,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_18-09
STREET_LIGHT,강_44-05,37.533022,127.061778,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_44-05
STREET_LIGHT,자양1동457,37.5330252,127.0812636,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동457
STREET_LIGHT,강_44_1-16,37.53303,127.060247,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_44_1-16
STREET_LIGHT,강_44_1-67,37.533033,127.060734,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_44_1-67
STREET_LIGHT,강_24-20,37.533035,126.947331,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_24-20
STREET_LIGHT,강_23-12,37.533035,126.948797,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_23-12
STREET_LIGHT,올_67A-27,37.533035,127.109814,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_67A-27
STREET_LIGHT,장_10-23,37.53304,127.067491,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,장_10-23
STREET_LIGHT,자양4동057,37.5330401,127.0648514,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양4동057
STREET_LIGHT,자양1동494,37.5330404,127.0832027,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동494
STREET_LIGHT,강_44-58,37.533043,127.059946,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_44-58
STREET_LIGHT,자양4동063,37.533045,127.065608,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양4동063
STREET_LIGHT,강_48-93,37.53305,127.09408,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_48-93
STREET_LIGHT,자양3동072,37.5330528,127.0734287,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양3동072
STREET_LIGHT,자양1동495,37.5330552,127.0831024,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동495
STREET_LIGHT,자양1동508,37.5330575,127.0843876,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동508
STREET_LIGHT,올_47A-24,37.533058,127.034589,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_47A-24
STREET_LIGHT,강_44-33,37.533062,127.06087,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_44-33
STREET_LIGHT,성수대교남단_03-022,37.533065,127.034299,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_03-022
STREET_LIGHT,한남2고가-22,37.533067,127.007831,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,한남2고가-22
STREET_LIGHT,자양3동056,37.533067,127.0732595,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양3동056
STREET_LIGHT,자양2동068,37.5330687,127.0877496,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양2동068
STREET_LIGHT,자양2동069,37.5330687,127.0877814,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양2동069
STREET_LIGHT,강_44-41,37.533069,127.060754,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_44-41
STREET_LIGHT,강_24-28,37.533071,126.947618,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_24-28
STREET_LIGHT,자양2동074,37.5330752,127.0885166,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양2동074
STREET_LIGHT,자양1동345,37.5330764,127.0769592,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동345
STREET_LIGHT,올_46-18,37.53308,127.025486,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_46-18
STREET_LIGHT,성수대교남단_04-197,37.533081,127.032638,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_04-197
STREET_LIGHT,올_47-10,37.533084,127.032488,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_47-10
STREET_LIGHT,자양2동030,37.5330878,127.0865021,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양2동030
STREET_LIGHT,올림픽대교_중-523,37.533088,127.104783,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올림픽대교_중-523
STREET_LIGHT,자양1동459,37.5330892,127.0809466,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동459
STREET_LIGHT,자양1동496,37.5330902,127.0834117,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동496
STREET_LIGHT,자양1동354,37.5330905,127.0789276,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동354
STREET_LIGHT,한남2고가-10,37.533091,127.007911,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,한남2고가-10
STREET_LIGHT,강_35-06,37.533096,127.013453,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_35-06
STREET_LIGHT,자양1동491,37.5330971,127.0842961,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동491
STREET_LIGHT,성수대교남단_02-152,37.533098,127.036774,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_02-152
STREET_LIGHT,올_17-40,37.533099,126.908805,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_17-40
STREET_LIGHT,올_46-07,37.5331,127.025761,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_46-07
STREET_LIGHT,서강대교남단-003,37.533101,126.922393,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,서강대교남단-003
STREET_LIGHT,강_44-15,37.533104,127.059995,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_44-15
STREET_LIGHT,자양1동310,37.5331054,127.0781263,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동310
STREET_LIGHT,성수대교남단_04-183,37.533107,127.032765,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_04-183
STREET_LIGHT,자양3동010,37.5331091,127.0716797,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양3동010
STREET_LIGHT,강_48-78,37.533111,127.094496,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_48-78
STREET_LIGHT,성수대교남단_02-079,37.533112,127.034478,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_02-079
STREET_LIGHT,자양1동501,37.5331138,127.083688,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동501
STREET_LIGHT,강_44_1-57,37.533115,127.059712,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_44_1-57
STREET_LIGHT,자양1동500,37.5331163,127.083894,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동500
STREET_LIGHT,올_48-20,37.533119,127.033743,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_48-20
STREET_LIGHT,올_47-43,37.533122,127.033394,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_47-43
STREET_LIGHT,올_45-31,37.533126,127.025275,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_45-31
STREET_LIGHT,한남2고가-21,37.533128,127.00779,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,한남2고가-21
STREET_LIGHT,동호대교남단경관-08,37.533128,127.023078,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,동호대교남단경관-08
STREET_LIGHT,올_18-38,37.533129,126.910138,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_18-38
STREET_LIGHT,자양4동051,37.5331292,127.0645695,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양4동051
STREET_LIGHT,자양3동372,37.5331296,127.0716797,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양3동372
STREET_LIGHT,성수대교남단_04-164,37.53313,127.036569,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_04-164
STREET_LIGHT,자양3동057,37.53313,127.0726182,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양3동057
STREET_LIGHT,자양3동355,37.53313,127.0726506,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양3동355
STREET_LIGHT,성수대교남단_01-070,37.533131,127.034151,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_01-070
STREET_LIGHT,성수대교남단_03-098,37.533132,127.035447,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_03-098
STREET_LIGHT,잠실철교북단-01,37.533132,127.095058,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,잠실철교북단-01
STREET_LIGHT,잠실철교북단-04,37.533133,127.095804,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,잠실철교북단-04
STREET_LIGHT,자양1동492,37.5331334,127.0828983,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동492
STREET_LIGHT,마포대교남단_상-31,37.533134,126.935567,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,마포대교남단_상-31
STREET_LIGHT,마포대교남단_하-34,37.533136,126.93519,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,마포대교남단_하-34
STREET_LIGHT,성수대교남단_03-114,37.533136,127.03478,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_03-114
STREET_LIGHT,올_67A-04,37.533139,127.110249,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,올_67A-04
STREET_LIGHT,성수대교남단_03-113,37.533146,127.035001,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_03-113
STREET_LIGHT,자양2동026,37.5331461,127.0869109,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양2동026
STREET_LIGHT,자양2동025,37.5331461,127.0869796,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양2동025
STREET_LIGHT,동호대교남단경관-03,37.533149,127.023262,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,동호대교남단경관-03
STREET_LIGHT,자양1동347,37.5331493,127.0776381,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동347
STREET_LIGHT,자양1동375,37.5331515,127.0795026,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동375
STREET_LIGHT,자양1동374,37.5331515,127.0795786,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동374
STREET_LIGHT,강_48_1-12,37.533152,127.095034,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_48_1-12
STREET_LIGHT,자양2동071,37.5331528,127.0880503,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양2동071
STREET_LIGHT,성수대교남단_04-196,37.533153,127.032351,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_04-196
STREET_LIGHT,자양4동067,37.5331534,127.0672364,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양4동067
STREET_LIGHT,자양3동048,37.5331554,127.0711038,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양3동048
STREET_LIGHT,자양3동047,37.5331554,127.0711956,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양3동047
STREET_LIGHT,자양1동524,37.5331582,127.0828626,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양1동524
STREET_LIGHT,자양2동676,37.5331601,127.0870841,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양2동676
STREET_LIGHT,성수대교남단_03-112,37.533161,127.035253,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_03-112
STREET_LIGHT,자양3동028,37.5331629,127.0694293,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양3동028
STREET_LIGHT,성수대교남단_04-184,37.533163,127.032538,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,성수대교남단_04-184
STREET_LIGHT,자양3동071,37.5331634,127.0730971,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uad11#Uc9c4#Uad6c_#Ubcf4#Uc548#Ub4f1#Uc815#Ubcf4_20251223.csv,자양3동071
STREET_LIGHT,강_44-06,37.533166,127.061318,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_44-06
STREET_LIGHT,동호대교남단_02-53,37.533168,127.022762,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,동호대교남단_02-53
STREET_LIGHT,강_44-40,37.533168,127.060434,1,#Uc11c#Uc6b8#Ud2b9#Ubcc4#Uc2dc_#Uac00#Ub85c#Ub4f1 #Uc704#Uce58 #Uc815#Ubcf4_20221108.csv,강_44-40
